location,date,total_vaccinations,longitude,latitude
Italy,07/12/2021,87834247,4.1900,41.8947
Italy,08/01/2021,531689,4.1900,41.8947
Italy,08/01/2022,103237317,4.1900,41.8947
Italy,08/02/2021,2725248,4.1900,41.8947
Italy,08/02/2022,118894762,4.1900,41.8947
Italy,08/03/2021,5794881,4.1900,41.8947
Italy,08/03/2022,122599623,4.1900,41.8947
Italy,08/04/2021,12551946,4.1900,41.8947
Italy,08/05/2021,24057945,4.1900,41.8947
Italy,08/06/2021,39835669,4.1900,41.8947
Italy,08/07/2021,56441342,4.1900,41.8947
Italy,08/08/2021,72108248,4.1900,41.8947
Italy,08/09/2021,80207147,4.1900,41.8947
Italy,08/10/2021,86240580,4.1900,41.8947
Italy,08/11/2021,91276151,4.1900,41.8947
Italy,08/12/2021,88115761,4.1900,41.8947
Italy,09/01/2021,619950,4.1900,41.8947
Italy,09/01/2022,103658431,4.1900,41.8947
Italy,09/02/2021,2792508,4.1900,41.8947
Italy,09/02/2022,119138384,4.1900,41.8947
Italy,09/03/2021,5990997,4.1900,41.8947
Italy,09/03/2022,122665801,4.1900,41.8947
Italy,09/04/2021,12889144,4.1900,41.8947
Italy,09/05/2021,24442087,4.1900,41.8947
Italy,09/06/2021,40430985,4.1900,41.8947
Italy,09/07/2021,57040933,4.1900,41.8947
Italy,09/08/2021,72515971,4.1900,41.8947
Italy,09/09/2021,80485816,4.1900,41.8947
Italy,09/10/2021,86388999,4.1900,41.8947
Italy,09/11/2021,91483513,4.1900,41.8947
Italy,09/12/2021,88674276,4.1900,41.8947
Italy,10/01/2021,680879,4.1900,41.8947
Italy,10/01/2022,104327661,4.1900,41.8947
Italy,10/02/2021,2865862,4.1900,41.8947
Italy,10/02/2022,119377397,4.1900,41.8947
Italy,10/03/2021,6207601,4.1900,41.8947
Italy,10/03/2022,121231198,4.1900,41.8947
Italy,10/04/2021,13211177,4.1900,41.8947
Italy,10/05/2021,24884528,4.1900,41.8947
Italy,10/06/2021,41065791,4.1900,41.8947
Italy,10/07/2021,57610689,4.1900,41.8947
Italy,10/08/2021,72893942,4.1900,41.8947
Italy,10/09/2021,80759914,4.1900,41.8947
Italy,10/10/2021,86474295,4.1900,41.8947
Italy,10/11/2021,91701160,4.1900,41.8947
Italy,10/12/2021,89253187,4.1900,41.8947
Italy,11/01/2021,763081,4.1900,41.8947
Italy,11/01/2022,117218962,4.1900,41.8947
Italy,11/02/2021,2941189,4.1900,41.8947
Italy,11/02/2022,119619475,4.1900,41.8947
Italy,11/03/2021,6432941,4.1900,41.8947
Italy,11/03/2022,122817704,4.1900,41.8947
Italy,11/04/2021,13413703,4.1900,41.8947
Italy,11/05/2021,25343401,4.1900,41.8947
Italy,11/06/2021,41689687,4.1900,41.8947
Italy,11/07/2021,58022254,4.1900,41.8947
Italy,11/08/2021,73253135,4.1900,41.8947
Italy,11/09/2021,80965281,4.1900,41.8947
Italy,11/10/2021,86657472,4.1900,41.8947
Italy,11/11/2021,91920103,4.1900,41.8947
Italy,11/12/2021,89765029,4.1900,41.8947
Italy,12/01/2021,846599,4.1900,41.8947
Italy,12/01/2022,105767539,4.1900,41.8947
Italy,12/02/2021,3015735,4.1900,41.8947
Italy,12/02/2022,119862405,4.1900,41.8947
Italy,12/03/2021,6646285,4.1900,41.8947
Italy,12/03/2022,121388183,4.1900,41.8947
Italy,12/04/2021,13682085,4.1900,41.8947
Italy,12/05/2021,25829605,4.1900,41.8947
Italy,12/06/2021,42256855,4.1900,41.8947
Italy,12/07/2021,58590047,4.1900,41.8947
Italy,12/08/2021,73592305,4.1900,41.8947
Italy,12/09/2021,81097645,4.1900,41.8947
Italy,12/10/2021,86847180,4.1900,41.8947
Italy,12/11/2021,92143876,4.1900,41.8947
Italy,12/12/2021,90090184,4.1900,41.8947
Italy,13/01/2021,942088,4.1900,41.8947
Italy,13/01/2022,106476011,4.1900,41.8947
Italy,13/02/2021,3068675,4.1900,41.8947
Italy,13/02/2022,119981791,4.1900,41.8947
Italy,13/03/2021,6823938,4.1900,41.8947
Italy,13/03/2022,121412334,4.1900,41.8947
Italy,13/04/2021,13972734,4.1900,41.8947
Italy,13/05/2021,26360232,4.1900,41.8947
Italy,13/06/2021,42693007,4.1900,41.8947
Italy,13/07/2021,59162347,4.1900,41.8947
Italy,13/08/2021,73889394,4.1900,41.8947
Italy,13/09/2021,81354474,4.1900,41.8947
Italy,13/10/2021,87052395,4.1900,41.8947
Italy,13/11/2021,92311129,4.1900,41.8947
Italy,13/12/2021,102779125,4.1900,41.8947
Italy,14/01/2021,1036656,4.1900,41.8947
Italy,14/01/2022,107184318,4.1900,41.8947
Italy,14/02/2021,3098707,4.1900,41.8947
Italy,14/02/2022,120155154,4.1900,41.8947
Italy,14/03/2021,6930040,4.1900,41.8947
Italy,14/03/2022,122981784,4.1900,41.8947
Italy,14/04/2021,14295383,4.1900,41.8947
Italy,14/05/2021,26916861,4.1900,41.8947
Italy,14/06/2021,43227337,4.1900,41.8947
Italy,14/07/2021,59730375,4.1900,41.8947
Italy,14/08/2021,74018203,4.1900,41.8947
Italy,14/09/2021,81594278,4.1900,41.8947
Italy,14/10/2021,87277878,4.1900,41.8947
Italy,14/11/2021,92385291,4.1900,41.8947
Italy,14/12/2021,103328158,4.1900,41.8947
Italy,15/01/2021,1127691,4.1900,41.8947
Italy,15/01/2022,107884627,4.1900,41.8947
Italy,15/02/2021,3161729,4.1900,41.8947
Italy,15/02/2022,120339200,4.1900,41.8947
Italy,15/03/2021,7105898,4.1900,41.8947
Italy,15/03/2022,123044986,4.1900,41.8947
Italy,15/04/2021,14648289,4.1900,41.8947
Italy,15/05/2021,27462830,4.1900,41.8947
Italy,15/06/2021,43764616,4.1900,41.8947
Italy,15/07/2021,60345296,4.1900,41.8947
Italy,15/08/2021,74071125,4.1900,41.8947
Italy,15/09/2021,81818308,4.1900,41.8947
Italy,15/10/2021,87497556,4.1900,41.8947
Italy,15/11/2021,92597561,4.1900,41.8947
Italy,15/12/2021,91733288,4.1900,41.8947
Italy,16/01/2021,1193826,4.1900,41.8947
Italy,16/01/2022,108318762,4.1900,41.8947
Italy,16/02/2021,3233233,4.1900,41.8947
Italy,16/02/2022,120501035,4.1900,41.8947
Italy,16/03/2021,7246799,4.1900,41.8947
Italy,16/03/2022,121594417,4.1900,41.8947
Italy,16/04/2021,15030496,4.1900,41.8947
Italy,16/05/2021,27873323,4.1900,41.8947
Italy,16/06/2021,44323399,4.1900,41.8947
Italy,16/07/2021,60942138,4.1900,41.8947
Italy,16/08/2021,74306331,4.1900,41.8947
Italy,16/09/2021,82034773,4.1900,41.8947
Italy,16/10/2021,87668885,4.1900,41.8947
Italy,16/11/2021,92817171,4.1900,41.8947
Italy,16/12/2021,92323607,4.1900,41.8947
Italy,17/01/2021,1231460,4.1900,41.8947
Italy,17/01/2022,108918428,4.1900,41.8947
Italy,17/02/2021,3313988,4.1900,41.8947
Italy,17/02/2022,120650843,4.1900,41.8947
Italy,17/03/2021,7413175,4.1900,41.8947
Italy,17/03/2022,121654223,4.1900,41.8947
Italy,17/04/2021,15391123,4.1900,41.8947
Italy,17/05/2021,28341646,4.1900,41.8947
Italy,17/06/2021,44929159,4.1900,41.8947
Italy,17/07/2021,61480672,4.1900,41.8947
Italy,17/08/2021,74557818,4.1900,41.8947
Italy,17/09/2021,82253597,4.1900,41.8947
Italy,17/10/2021,87772894,4.1900,41.8947
Italy,17/11/2021,93041765,4.1900,41.8947
Italy,17/12/2021,105073332,4.1900,41.8947
Italy,18/01/2021,1276150,4.1900,41.8947
Italy,18/01/2022,109549639,4.1900,41.8947
Italy,18/02/2021,3404625,4.1900,41.8947
Italy,18/02/2022,120819443,4.1900,41.8947
Italy,18/03/2021,7577403,4.1900,41.8947
Italy,18/03/2022,123225709,4.1900,41.8947
Italy,18/04/2021,15634099,4.1900,41.8947
Italy,18/05/2021,28812504,4.1900,41.8947
Italy,18/06/2021,45539524,4.1900,41.8947
Italy,18/07/2021,61925929,4.1900,41.8947
Italy,18/08/2021,74817860,4.1900,41.8947
Italy,18/09/2021,82460841,4.1900,41.8947
Italy,18/10/2021,87970168,4.1900,41.8947
Italy,18/11/2021,93285933,4.1900,41.8947
Italy,18/12/2021,93452743,4.1900,41.8947
Italy,19/01/2021,1309770,4.1900,41.8947
Italy,19/01/2022,110161079,4.1900,41.8947
Italy,19/02/2021,3498312,4.1900,41.8947
Italy,19/02/2022,120981669,4.1900,41.8947
Italy,19/03/2021,7754187,4.1900,41.8947
Italy,19/03/2022,123285892,4.1900,41.8947
Italy,19/04/2021,15946173,4.1900,41.8947
Italy,19/05/2021,29301097,4.1900,41.8947
Italy,19/06/2021,46099348,4.1900,41.8947
Italy,19/07/2021,62500973,4.1900,41.8947
Italy,19/08/2021,75060536,4.1900,41.8947
Italy,19/09/2021,82591811,4.1900,41.8947
Italy,19/10/2021,88156421,4.1900,41.8947
Italy,19/11/2021,93540545,4.1900,41.8947
Italy,19/12/2021,105968965,4.1900,41.8947
Italy,20/01/2021,1341306,4.1900,41.8947
Italy,20/01/2022,110765268,4.1900,41.8947
Italy,20/02/2021,3576915,4.1900,41.8947
Italy,20/02/2022,121057124,4.1900,41.8947
Italy,20/03/2021,7930626,4.1900,41.8947
Italy,20/03/2022,121793850,4.1900,41.8947
Italy,20/04/2021,16281242,4.1900,41.8947
Italy,20/05/2021,29856344,4.1900,41.8947
Italy,20/06/2021,46537637,4.1900,41.8947
Italy,20/07/2021,63068951,4.1900,41.8947
Italy,20/08/2021,75292316,4.1900,41.8947
Italy,20/09/2021,82858762,4.1900,41.8947
Italy,20/10/2021,88344537,4.1900,41.8947
Italy,20/11/2021,93735413,4.1900,41.8947
Italy,20/12/2021,106515190,4.1900,41.8947
Italy,21/01/2021,1377880,4.1900,41.8947
Italy,21/01/2022,111352344,4.1900,41.8947
Italy,21/02/2021,3628172,4.1900,41.8947
Italy,21/02/2022,121190762,4.1900,41.8947
Italy,21/03/2021,8061406,4.1900,41.8947
Italy,21/03/2022,123353003,4.1900,41.8947
Italy,21/04/2021,16655868,4.1900,41.8947
Italy,21/05/2021,30429638,4.1900,41.8947
Italy,21/06/2021,47097140,4.1900,41.8947
Italy,21/07/2021,63653881,4.1900,41.8947
Italy,21/08/2021,75448845,4.1900,41.8947
Italy,21/09/2021,83115159,4.1900,41.8947
Italy,21/10/2021,88536374,4.1900,41.8947
Italy,21/11/2021,81653840,4.1900,41.8947
Italy,21/12/2021,94910981,4.1900,41.8947
Italy,22/01/2021,1405331,4.1900,41.8947
Italy,22/01/2022,111918242,4.1900,41.8947
Italy,22/02/2021,3734400,4.1900,41.8947
Italy,22/02/2022,121317991,4.1900,41.8947
Italy,22/03/2021,8258011,4.1900,41.8947
Italy,22/03/2022,123403219,4.1900,41.8947
Italy,22/04/2021,17056705,4.1900,41.8947
Italy,22/05/2021,30953072,4.1900,41.8947
Italy,22/06/2021,47669575,4.1900,41.8947
Italy,22/07/2021,64261493,4.1900,41.8947
Italy,22/08/2021,75562200,4.1900,41.8947
Italy,22/09/2021,83367328,4.1900,41.8947
Italy,22/10/2021,88717019,4.1900,41.8947
Italy,22/11/2021,94075521,4.1900,41.8947
Italy,22/12/2021,95463708,4.1900,41.8947
Italy,23/01/2021,1444702,4.1900,41.8947
Italy,23/01/2022,112266453,4.1900,41.8947
Italy,23/02/2021,3841438,4.1900,41.8947
Italy,23/02/2022,121436724,4.1900,41.8947
Italy,23/03/2021,8485371,4.1900,41.8947
Italy,23/03/2022,123447655,4.1900,41.8947
Italy,23/04/2021,17463857,4.1900,41.8947
Italy,23/05/2021,31361045,4.1900,41.8947
Italy,23/06/2021,48238785,4.1900,41.8947
Italy,23/07/2021,64849757,4.1900,41.8947
Italy,23/08/2021,75873219,4.1900,41.8947
Italy,23/09/2021,83597587,4.1900,41.8947
Italy,23/10/2021,88850742,4.1900,41.8947
Italy,23/11/2021,94361367,4.1900,41.8947
Italy,23/12/2021,95958097,4.1900,41.8947
Italy,24/01/2021,1478740,4.1900,41.8947
Italy,24/01/2022,112798120,4.1900,41.8947
Italy,24/02/2021,3964194,4.1900,41.8947
Italy,24/02/2022,121553355,4.1900,41.8947
Italy,24/03/2021,8743766,4.1900,41.8947
Italy,24/03/2022,121991577,4.1900,41.8947
Italy,24/04/2021,17851976,4.1900,41.8947
Italy,24/05/2021,31826546,4.1900,41.8947
Italy,24/06/2021,48851569,4.1900,41.8947
Italy,24/07/2021,65345299,4.1900,41.8947
Italy,24/08/2021,76154451,4.1900,41.8947
Italy,24/09/2021,83833095,4.1900,41.8947
Italy,24/10/2021,88918360,4.1900,41.8947
Italy,24/11/2021,94681037,4.1900,41.8947
Italy,24/12/2021,96195847,4.1900,41.8947
Italy,25/01/2021,1548387,4.1900,41.8947
Italy,25/01/2022,113350686,4.1900,41.8947
Italy,25/02/2021,4093201,4.1900,41.8947
Italy,25/02/2022,121684244,4.1900,41.8947
Italy,25/03/2021,9015639,4.1900,41.8947
Italy,25/03/2022,122047267,4.1900,41.8947
Italy,25/04/2021,18120171,4.1900,41.8947
Italy,25/05/2021,32307203,4.1900,41.8947
Italy,25/06/2021,49469785,4.1900,41.8947
Italy,25/07/2021,65709093,4.1900,41.8947
Italy,25/08/2021,76449920,4.1900,41.8947
Italy,25/09/2021,84038285,4.1900,41.8947
Italy,25/10/2021,89088454,4.1900,41.8947
Italy,25/11/2021,95031964,4.1900,41.8947
Italy,25/12/2021,96232493,4.1900,41.8947
Italy,26/01/2021,1629257,4.1900,41.8947
Italy,26/01/2022,113882523,4.1900,41.8947
Italy,26/02/2021,4232437,4.1900,41.8947
Italy,26/02/2022,121817779,4.1900,41.8947
Italy,26/03/2021,9288547,4.1900,41.8947
Italy,26/03/2022,122100235,4.1900,41.8947
Italy,26/04/2021,18465945,4.1900,41.8947
Italy,26/05/2021,32836091,4.1900,41.8947
Italy,26/06/2021,50025321,4.1900,41.8947
Italy,26/07/2021,66274713,4.1900,41.8947
Italy,26/08/2021,76732254,4.1900,41.8947
Italy,26/09/2021,84165818,4.1900,41.8947
Italy,26/10/2021,89259982,4.1900,41.8947
Italy,26/11/2021,95402695,4.1900,41.8947
Italy,26/12/2021,96416029,4.1900,41.8947
Italy,27/01/2021,1700521,4.1900,41.8947
Italy,27/01/2022,114401611,4.1900,41.8947
Italy,27/02/2021,4359588,4.1900,41.8947
Italy,27/02/2022,121878275,4.1900,41.8947
Italy,27/03/2021,9530125,4.1900,41.8947
Italy,27/03/2022,122113127,4.1900,41.8947
Italy,27/04/2021,18840844,4.1900,41.8947
Italy,27/05/2021,33427787,4.1900,41.8947
Italy,27/06/2021,50457117,4.1900,41.8947
Italy,27/07/2021,66848652,4.1900,41.8947
Italy,27/08/2021,77023348,4.1900,41.8947
Italy,27/09/2021,84388077,4.1900,41.8947
Italy,27/10/2021,89443416,4.1900,41.8947
Italy,27/11/2021,95718184,4.1900,41.8947
Italy,27/12/2020,7349,4.1900,41.8947
Italy,27/12/2021,97013094,4.1900,41.8947
Italy,28/01/2021,1794754,4.1900,41.8947
Italy,28/01/2022,114935107,4.1900,41.8947
Italy,28/02/2021,4438086,4.1900,41.8947
Italy,28/02/2022,121993673,4.1900,41.8947
Italy,28/03/2021,9693884,4.1900,41.8947
Italy,28/03/2022,122157314,4.1900,41.8947
Italy,28/04/2021,19251493,4.1900,41.8947
Italy,28/05/2021,34023777,4.1900,41.8947
Italy,28/06/2021,51017382,4.1900,41.8947
Italy,28/07/2021,67388475,4.1900,41.8947
Italy,28/08/2021,77250897,4.1900,41.8947
Italy,28/09/2021,84590581,4.1900,41.8947
Italy,28/10/2021,89639180,4.1900,41.8947
Italy,28/11/2021,83714105,4.1900,41.8947
Italy,28/12/2020,8854,4.1900,41.8947
Italy,28/12/2021,97664594,4.1900,41.8947
Italy,29/01/2021,1893925,4.1900,41.8947
Italy,29/01/2022,115463281,4.1900,41.8947
Italy,29/03/2021,9938161,4.1900,41.8947
Italy,29/03/2022,122198105,4.1900,41.8947
Italy,29/04/2021,19783176,4.1900,41.8947
Italy,29/05/2021,34549106,4.1900,41.8947
Italy,29/06/2021,51581608,4.1900,41.8947
Italy,29/07/2021,67928857,4.1900,41.8947
Italy,29/08/2021,77412116,4.1900,41.8947
Italy,29/09/2021,84788100,4.1900,41.8947
Italy,29/10/2021,89822562,4.1900,41.8947
Italy,29/11/2021,96259792,4.1900,41.8947
Italy,29/12/2020,9953,4.1900,41.8947
Italy,29/12/2021,98305452,4.1900,41.8947
Italy,30/01/2021,1984726,4.1900,41.8947
Italy,30/01/2022,115783679,4.1900,41.8947
Italy,30/03/2021,10209365,4.1900,41.8947
Italy,30/04/2021,20313609,4.1900,41.8947
Italy,30/05/2021,34951613,4.1900,41.8947
Italy,30/06/2021,52156014,4.1900,41.8947
Italy,30/07/2021,68445310,4.1900,41.8947
Italy,30/08/2021,77762946,4.1900,41.8947
Italy,30/09/2021,84992472,4.1900,41.8947
Italy,30/10/2021,89956836,4.1900,41.8947
Italy,30/11/2021,96679650,4.1900,41.8947
Italy,30/12/2020,14838,4.1900,41.8947
Italy,30/12/2021,111053694,4.1900,41.8947
Italy,31/01/2021,2044734,4.1900,41.8947
Italy,31/01/2022,116235799,4.1900,41.8947
Italy,31/03/2021,10516989,4.1900,41.8947
Italy,31/05/2021,35432375,4.1900,41.8947
Italy,31/07/2021,68878181,4.1900,41.8947
Italy,31/08/2021,78087387,4.1900,41.8947
Italy,31/10/2021,90017704,4.1900,41.8947
Italy,31/12/2020,40763,4.1900,41.8947
Italy,31/12/2021,99169100,4.1900,41.8947
Japan,01/03/2021,31785,139.6917,35.6895
Japan,01/04/2021,1050112,139.6917,35.6895
Japan,01/05/2021,4409136,139.6917,35.6895
Japan,01/06/2021,17562362,139.6917,35.6895
Japan,01/07/2021,52163267,139.6917,35.6895
Japan,01/08/2021,90023640,139.6917,35.6895
Japan,02/03/2021,34772,139.6917,35.6895
Japan,02/04/2021,1096698,139.6917,35.6895
Japan,02/05/2021,4434292,139.6917,35.6895
Japan,02/06/2021,18512075,139.6917,35.6895
Japan,02/07/2021,53299105,139.6917,35.6895
Japan,02/08/2021,90880374,139.6917,35.6895
Japan,03/03/2021,37303,139.6917,35.6895
Japan,03/05/2021,4442528,139.6917,35.6895
Japan,03/06/2021,19447730,139.6917,35.6895
Japan,03/07/2021,54635362,139.6917,35.6895
Japan,03/08/2021,91697753,139.6917,35.6895
Japan,04/03/2021,39174,139.6917,35.6895
Japan,04/05/2021,4451668,139.6917,35.6895
Japan,04/06/2021,20362711,139.6917,35.6895
Japan,04/07/2021,55904245,139.6917,35.6895
Japan,04/08/2021,92335095,139.6917,35.6895
Japan,05/03/2021,46469,139.6917,35.6895
Japan,05/04/2021,1196884,139.6917,35.6895
Japan,05/05/2021,4462316,139.6917,35.6895
Japan,05/06/2021,21096863,139.6917,35.6895
Japan,05/07/2021,57346739,139.6917,35.6895
Japan,06/04/2021,1288566,139.6917,35.6895
Japan,06/05/2021,4848177,139.6917,35.6895
Japan,06/06/2021,21832635,139.6917,35.6895
Japan,06/07/2021,58818757,139.6917,35.6895
Japan,07/04/2021,1393108,139.6917,35.6895
Japan,07/05/2021,5044329,139.6917,35.6895
Japan,07/06/2021,22907823,139.6917,35.6895
Japan,07/07/2021,60282475,139.6917,35.6895
Japan,08/03/2021,70796,139.6917,35.6895
Japan,08/04/2021,1487606,139.6917,35.6895
Japan,08/05/2021,5112955,139.6917,35.6895
Japan,08/06/2021,23999647,139.6917,35.6895
Japan,08/07/2021,61731836,139.6917,35.6895
Japan,09/03/2021,107558,139.6917,35.6895
Japan,09/04/2021,1592517,139.6917,35.6895
Japan,09/05/2021,5194727,139.6917,35.6895
Japan,09/06/2021,25132631,139.6917,35.6895
Japan,09/07/2021,63170515,139.6917,35.6895
Japan,10/03/2021,148950,139.6917,35.6895
Japan,10/05/2021,5548009,139.6917,35.6895
Japan,10/06/2021,26235470,139.6917,35.6895
Japan,10/07/2021,64625489,139.6917,35.6895
Japan,11/03/2021,181184,139.6917,35.6895
Japan,11/05/2021,5885055,139.6917,35.6895
Japan,11/06/2021,27321141,139.6917,35.6895
Japan,11/07/2021,65890918,139.6917,35.6895
Japan,12/03/2021,230542,139.6917,35.6895
Japan,12/04/2021,1694191,139.6917,35.6895
Japan,12/05/2021,6273284,139.6917,35.6895
Japan,12/06/2021,28237727,139.6917,35.6895
Japan,12/07/2021,67257547,139.6917,35.6895
Japan,13/04/2021,1752419,139.6917,35.6895
Japan,13/05/2021,6695597,139.6917,35.6895
Japan,13/06/2021,29141831,139.6917,35.6895
Japan,13/07/2021,68620161,139.6917,35.6895
Japan,14/04/2021,1808495,139.6917,35.6895
Japan,14/05/2021,7116487,139.6917,35.6895
Japan,14/06/2021,30348520,139.6917,35.6895
Japan,14/07/2021,69975928,139.6917,35.6895
Japan,15/03/2021,290275,139.6917,35.6895
Japan,15/04/2021,1870352,139.6917,35.6895
Japan,15/05/2021,7287316,139.6917,35.6895
Japan,15/06/2021,31564153,139.6917,35.6895
Japan,15/07/2021,71291729,139.6917,35.6895
Japan,16/03/2021,359191,139.6917,35.6895
Japan,16/04/2021,1951691,139.6917,35.6895
Japan,16/05/2021,7495054,139.6917,35.6895
Japan,16/06/2021,32818067,139.6917,35.6895
Japan,16/07/2021,72613263,139.6917,35.6895
Japan,17/02/2021,125,139.6917,35.6895
Japan,17/03/2021,437485,139.6917,35.6895
Japan,17/04/2021,1960253,139.6917,35.6895
Japan,17/05/2021,8102078,139.6917,35.6895
Japan,17/06/2021,34079950,139.6917,35.6895
Japan,17/07/2021,73941379,139.6917,35.6895
Japan,18/02/2021,611,139.6917,35.6895
Japan,18/03/2021,508702,139.6917,35.6895
Japan,18/04/2021,1968952,139.6917,35.6895
Japan,18/05/2021,8664931,139.6917,35.6895
Japan,18/06/2021,35290486,139.6917,35.6895
Japan,18/07/2021,75133810,139.6917,35.6895
Japan,19/02/2021,5039,139.6917,35.6895
Japan,19/03/2021,578835,139.6917,35.6895
Japan,19/04/2021,2124028,139.6917,35.6895
Japan,19/05/2021,9303184,139.6917,35.6895
Japan,19/06/2021,36367150,139.6917,35.6895
Japan,19/07/2021,76159902,139.6917,35.6895
Japan,20/04/2021,2305110,139.6917,35.6895
Japan,20/05/2021,9835661,139.6917,35.6895
Japan,20/06/2021,37443027,139.6917,35.6895
Japan,20/07/2021,77436900,139.6917,35.6895
Japan,21/04/2021,2523714,139.6917,35.6895
Japan,21/05/2021,10415253,139.6917,35.6895
Japan,21/06/2021,38770832,139.6917,35.6895
Japan,21/07/2021,78686082,139.6917,35.6895
Japan,22/02/2021,11934,139.6917,35.6895
Japan,22/03/2021,652698,139.6917,35.6895
Japan,22/04/2021,2738010,139.6917,35.6895
Japan,22/05/2021,10741001,139.6917,35.6895
Japan,22/06/2021,40116564,139.6917,35.6895
Japan,22/07/2021,79229831,139.6917,35.6895
Japan,23/03/2021,699126,139.6917,35.6895
Japan,23/04/2021,2977156,139.6917,35.6895
Japan,23/05/2021,11089889,139.6917,35.6895
Japan,23/06/2021,41499789,139.6917,35.6895
Japan,23/07/2021,79637557,139.6917,35.6895
Japan,24/02/2021,17888,139.6917,35.6895
Japan,24/03/2021,741180,139.6917,35.6895
Japan,24/04/2021,3017983,139.6917,35.6895
Japan,24/05/2021,11871450,139.6917,35.6895
Japan,24/06/2021,42867414,139.6917,35.6895
Japan,24/07/2021,80749912,139.6917,35.6895
Japan,25/02/2021,21896,139.6917,35.6895
Japan,25/03/2021,775122,139.6917,35.6895
Japan,25/04/2021,3043542,139.6917,35.6895
Japan,25/05/2021,12531129,139.6917,35.6895
Japan,25/06/2021,44228530,139.6917,35.6895
Japan,25/07/2021,81785714,139.6917,35.6895
Japan,26/02/2021,28530,139.6917,35.6895
Japan,26/03/2021,822869,139.6917,35.6895
Japan,26/04/2021,3372956,139.6917,35.6895
Japan,26/05/2021,13251273,139.6917,35.6895
Japan,26/06/2021,45486390,139.6917,35.6895
Japan,26/07/2021,82987824,139.6917,35.6895
Japan,27/04/2021,3662687,139.6917,35.6895
Japan,27/05/2021,13985282,139.6917,35.6895
Japan,27/06/2021,46733138,139.6917,35.6895
Japan,27/07/2021,84218748,139.6917,35.6895
Japan,28/04/2021,3995987,139.6917,35.6895
Japan,28/05/2021,14714342,139.6917,35.6895
Japan,28/06/2021,48120033,139.6917,35.6895
Japan,28/07/2021,85449382,139.6917,35.6895
Japan,29/03/2021,890662,139.6917,35.6895
Japan,29/04/2021,4017511,139.6917,35.6895
Japan,29/05/2021,15242208,139.6917,35.6895
Japan,29/06/2021,49541415,139.6917,35.6895
Japan,29/07/2021,86641319,139.6917,35.6895
Japan,30/03/2021,949731,139.6917,35.6895
Japan,30/04/2021,4365615,139.6917,35.6895
Japan,30/05/2021,15766836,139.6917,35.6895
Japan,30/06/2021,50966868,139.6917,35.6895
Japan,30/07/2021,87831284,139.6917,35.6895
Japan,31/03/2021,1002739,139.6917,35.6895
Japan,31/05/2021,16659793,139.6917,35.6895
Japan,31/07/2021,89081552,139.6917,35.6895
Latvia,01/01/2021,2332,24.1059,56.946
Latvia,01/01/2022,2009633,24.1059,56.946
Latvia,01/02/2021,25417,24.1059,56.946
Latvia,01/02/2022,2793130,24.1059,56.946
Latvia,01/03/2021,65649,24.1059,56.946
Latvia,01/03/2022,2592532,24.1059,56.946
Latvia,01/04/2021,147207,24.1059,56.946
Latvia,01/05/2021,329328,24.1059,56.946
Latvia,01/06/2021,786550,24.1059,56.946
Latvia,01/07/2021,1132933,24.1059,56.946
Latvia,01/08/2021,1323103,24.1059,56.946
Latvia,01/09/2021,1482969,24.1059,56.946
Latvia,01/10/2021,1646692,24.1059,56.946
Latvia,01/11/2021,1971299,24.1059,56.946
Latvia,01/12/2021,2025340,24.1059,56.946
Latvia,02/01/2021,2334,24.1059,56.946
Latvia,02/01/2022,2295175,24.1059,56.946
Latvia,02/02/2021,27247,24.1059,56.946
Latvia,02/02/2022,2797772,24.1059,56.946
Latvia,02/03/2021,67850,24.1059,56.946
Latvia,02/03/2022,2593811,24.1059,56.946
Latvia,02/04/2021,147817,24.1059,56.946
Latvia,02/05/2021,330947,24.1059,56.946
Latvia,02/06/2021,808573,24.1059,56.946
Latvia,02/07/2021,1145399,24.1059,56.946
Latvia,02/08/2021,1327985,24.1059,56.946
Latvia,02/09/2021,1488376,24.1059,56.946
Latvia,02/10/2021,1651379,24.1059,56.946
Latvia,02/11/2021,1985298,24.1059,56.946
Latvia,02/12/2021,2037947,24.1059,56.946
Latvia,03/01/2021,2338,24.1059,56.946
Latvia,03/01/2022,2303543,24.1059,56.946
Latvia,03/02/2021,28844,24.1059,56.946
Latvia,03/02/2022,2802302,24.1059,56.946
Latvia,03/03/2021,72039,24.1059,56.946
Latvia,03/03/2022,2594993,24.1059,56.946
Latvia,03/04/2021,151216,24.1059,56.946
Latvia,03/05/2021,333914,24.1059,56.946
Latvia,03/06/2021,830437,24.1059,56.946
Latvia,03/07/2021,1154045,24.1059,56.946
Latvia,03/08/2021,1334354,24.1059,56.946
Latvia,03/09/2021,1494896,24.1059,56.946
Latvia,03/10/2021,1391735,24.1059,56.946
Latvia,03/11/2021,2000869,24.1059,56.946
Latvia,03/12/2021,2051809,24.1059,56.946
Latvia,04/01/2021,3054,24.1059,56.946
Latvia,04/01/2022,2315538,24.1059,56.946
Latvia,04/02/2021,30361,24.1059,56.946
Latvia,04/02/2022,2545236,24.1059,56.946
Latvia,04/03/2021,78114,24.1059,56.946
Latvia,04/03/2022,2596670,24.1059,56.946
Latvia,04/04/2021,152824,24.1059,56.946
Latvia,04/05/2021,342803,24.1059,56.946
Latvia,04/06/2021,850459,24.1059,56.946
Latvia,04/07/2021,1156282,24.1059,56.946
